Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
33270009,P14_funds_for_enforce,COUNTRY,PER,AMR,Americas,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:06Z,2008,2008-01-01,2008-12-31
33270010,P14_funds_for_enforce,COUNTRY,ROU,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:06Z,2008,2008-01-01,2008-12-31
33270011,P14_funds_for_enforce,COUNTRY,MDA,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:06Z,2008,2008-01-01,2008-12-31
33270012,P14_funds_for_enforce,COUNTRY,SMR,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:06Z,2008,2008-01-01,2008-12-31
33270013,P14_funds_for_enforce,COUNTRY,SGP,WPR,Western Pacific,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:06Z,2007,2007-01-01,2007-12-31
33270014,P14_funds_for_enforce,COUNTRY,ESP,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:06Z,2007,2007-01-01,2007-12-31
33270015,P14_funds_for_enforce,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:06Z,2007,2007-01-01,2007-12-31
33270016,P14_funds_for_enforce,COUNTRY,LAO,WPR,Western Pacific,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:06Z,2007,2007-01-01,2007-12-31
33270017,P14_funds_for_enforce,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270018,P14_funds_for_enforce,COUNTRY,NGA,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270019,P14_funds_for_enforce,COUNTRY,PLW,WPR,Western Pacific,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270020,P14_funds_for_enforce,COUNTRY,PRY,AMR,Americas,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270028,P14_funds_for_enforce,COUNTRY,PER,AMR,Americas,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270029,P14_funds_for_enforce,COUNTRY,ROU,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270030,P14_funds_for_enforce,COUNTRY,TON,WPR,Western Pacific,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270031,P14_funds_for_enforce,COUNTRY,GBR,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270032,P14_funds_for_enforce,COUNTRY,VUT,WPR,Western Pacific,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270033,P14_funds_for_enforce,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270034,P14_funds_for_enforce,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270035,P14_funds_for_enforce,COUNTRY,AZE,EUR,Europe,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270036,P14_funds_for_enforce,COUNTRY,SEN,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270037,P14_funds_for_enforce,COUNTRY,SVN,EUR,Europe,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270038,P14_funds_for_enforce,COUNTRY,UGA,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270039,P14_funds_for_enforce,COUNTRY,GIN,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270040,P14_funds_for_enforce,COUNTRY,IRL,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270041,P14_funds_for_enforce,COUNTRY,KGZ,EUR,Europe,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270042,P14_funds_for_enforce,COUNTRY,LSO,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270043,P14_funds_for_enforce,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270044,P14_funds_for_enforce,COUNTRY,NOR,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270045,P14_funds_for_enforce,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270046,P14_funds_for_enforce,COUNTRY,SRB,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270047,P14_funds_for_enforce,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270048,P14_funds_for_enforce,COUNTRY,TTO,AMR,Americas,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270049,P14_funds_for_enforce,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270050,P14_funds_for_enforce,COUNTRY,UZB,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270051,P14_funds_for_enforce,COUNTRY,VEN,AMR,Americas,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270052,P14_funds_for_enforce,COUNTRY,SVK,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270053,P14_funds_for_enforce,COUNTRY,ISR,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270054,P14_funds_for_enforce,COUNTRY,PAN,AMR,Americas,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270055,P14_funds_for_enforce,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270056,P14_funds_for_enforce,COUNTRY,DZA,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:07Z,2007,2007-01-01,2007-12-31
33270107,P14_funds_for_enforce,COUNTRY,BEL,EUR,Europe,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:08Z,2007,2007-01-01,2007-12-31
33270108,P14_funds_for_enforce,COUNTRY,BGR,EUR,Europe,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:08Z,2007,2007-01-01,2007-12-31
33270109,P14_funds_for_enforce,COUNTRY,FRA,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:08Z,2007,2007-01-01,2007-12-31
33270112,P14_funds_for_enforce,COUNTRY,FIN,EUR,Europe,YEAR,2014,,,,,,,,,No,,,,,2023-10-31T14:03:08Z,2014,2014-01-01,2014-12-31
33270113,P14_funds_for_enforce,COUNTRY,ROU,EUR,Europe,YEAR,2014,,,,,,,,,No,,,,,2023-10-31T14:03:08Z,2014,2014-01-01,2014-12-31
33270114,P14_funds_for_enforce,COUNTRY,LCA,AMR,Americas,YEAR,2014,,,,,,,,,No,,,,,2023-10-31T14:03:08Z,2014,2014-01-01,2014-12-31
33270115,P14_funds_for_enforce,COUNTRY,IND,SEAR,South-East Asia,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-31T14:03:08Z,2014,2014-01-01,2014-12-31
33270116,P14_funds_for_enforce,COUNTRY,LVA,EUR,Europe,YEAR,2014,,,,,,,,,No,,,,,2023-10-31T14:03:08Z,2014,2014-01-01,2014-12-31
33270117,P14_funds_for_enforce,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2014,,,,,,,,,No,,,,,2023-10-31T14:03:08Z,2014,2014-01-01,2014-12-31
33270118,P14_funds_for_enforce,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,No,,,,,2023-10-31T14:03:08Z,2014,2014-01-01,2014-12-31
33270119,P14_funds_for_enforce,COUNTRY,LAO,WPR,Western Pacific,YEAR,2014,,,,,,,,,Yes,,,,,2023-10-31T14:03:08Z,2014,2014-01-01,2014-12-31
33270323,P14_funds_for_enforce,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,No,,,,,2023-10-31T14:03:10Z,2016,2016-01-01,2016-12-31
33270324,P14_funds_for_enforce,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2016,,,,,,,,,No,,,,,2023-10-31T14:03:10Z,2016,2016-01-01,2016-12-31
33270325,P14_funds_for_enforce,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,No,,,,,2023-10-31T14:03:10Z,2016,2016-01-01,2016-12-31
33270326,P14_funds_for_enforce,COUNTRY,DZA,AFR,Africa,YEAR,2016,,,,,,,,,No,,,,,2023-10-31T14:03:10Z,2016,2016-01-01,2016-12-31
33270327,P14_funds_for_enforce,COUNTRY,SGP,WPR,Western Pacific,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:10Z,2008,2008-01-01,2008-12-31
33270328,P14_funds_for_enforce,COUNTRY,LCA,AMR,Americas,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:10Z,2008,2008-01-01,2008-12-31
33270388,P14_funds_for_enforce,COUNTRY,SEN,AFR,Africa,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270389,P14_funds_for_enforce,COUNTRY,SVN,EUR,Europe,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270390,P14_funds_for_enforce,COUNTRY,UGA,AFR,Africa,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270391,P14_funds_for_enforce,COUNTRY,FRA,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270392,P14_funds_for_enforce,COUNTRY,ESP,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270393,P14_funds_for_enforce,COUNTRY,TON,WPR,Western Pacific,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270394,P14_funds_for_enforce,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270395,P14_funds_for_enforce,COUNTRY,AZE,EUR,Europe,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270396,P14_funds_for_enforce,COUNTRY,ISR,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270397,P14_funds_for_enforce,COUNTRY,IND,SEAR,South-East Asia,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:11Z,2008,2008-01-01,2008-12-31
33270517,P14_funds_for_enforce,COUNTRY,MOZ,AFR,Africa,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:13Z,2008,2008-01-01,2008-12-31
33270518,P14_funds_for_enforce,COUNTRY,MKD,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:13Z,2008,2008-01-01,2008-12-31
33270519,P14_funds_for_enforce,COUNTRY,SRB,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:13Z,2008,2008-01-01,2008-12-31
33270520,P14_funds_for_enforce,COUNTRY,KOR,WPR,Western Pacific,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:13Z,2008,2008-01-01,2008-12-31
33270521,P14_funds_for_enforce,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:13Z,2008,2008-01-01,2008-12-31
33270522,P14_funds_for_enforce,COUNTRY,TTO,AMR,Americas,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:13Z,2008,2008-01-01,2008-12-31
33270523,P14_funds_for_enforce,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:13Z,2008,2008-01-01,2008-12-31
33270524,P14_funds_for_enforce,COUNTRY,UZB,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:13Z,2008,2008-01-01,2008-12-31
33270821,P14_funds_for_enforce,COUNTRY,VEN,AMR,Americas,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270822,P14_funds_for_enforce,COUNTRY,GBR,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270823,P14_funds_for_enforce,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270824,P14_funds_for_enforce,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270825,P14_funds_for_enforce,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270826,P14_funds_for_enforce,COUNTRY,ARM,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270827,P14_funds_for_enforce,COUNTRY,AUT,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270828,P14_funds_for_enforce,COUNTRY,MHL,WPR,Western Pacific,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270829,P14_funds_for_enforce,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270830,P14_funds_for_enforce,COUNTRY,COL,AMR,Americas,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270831,P14_funds_for_enforce,COUNTRY,SVK,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270832,P14_funds_for_enforce,COUNTRY,THA,SEAR,South-East Asia,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270833,P14_funds_for_enforce,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270834,P14_funds_for_enforce,COUNTRY,PHL,WPR,Western Pacific,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270835,P14_funds_for_enforce,COUNTRY,TUR,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270836,P14_funds_for_enforce,COUNTRY,PAN,AMR,Americas,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-31T14:03:19Z,2008,2008-01-01,2008-12-31
33270837,P14_funds_for_enforce,COUNTRY,MOZ,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270838,P14_funds_for_enforce,COUNTRY,CPV,AFR,Africa,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270839,P14_funds_for_enforce,COUNTRY,CHN,WPR,Western Pacific,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270840,P14_funds_for_enforce,COUNTRY,CUB,AMR,Americas,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270860,P14_funds_for_enforce,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270861,P14_funds_for_enforce,COUNTRY,MDG,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270862,P14_funds_for_enforce,COUNTRY,MHL,WPR,Western Pacific,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270863,P14_funds_for_enforce,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270864,P14_funds_for_enforce,COUNTRY,NZL,WPR,Western Pacific,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270865,P14_funds_for_enforce,COUNTRY,KOR,WPR,Western Pacific,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270866,P14_funds_for_enforce,COUNTRY,CAN,AMR,Americas,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270867,P14_funds_for_enforce,COUNTRY,CHL,AMR,Americas,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270868,P14_funds_for_enforce,COUNTRY,BEN,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270869,P14_funds_for_enforce,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270870,P14_funds_for_enforce,COUNTRY,BRN,WPR,Western Pacific,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270871,P14_funds_for_enforce,COUNTRY,ARM,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270872,P14_funds_for_enforce,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270873,P14_funds_for_enforce,COUNTRY,URY,AMR,Americas,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270874,P14_funds_for_enforce,COUNTRY,KAZ,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:19Z,2007,2007-01-01,2007-12-31
33270875,P14_funds_for_enforce,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:20Z,2007,2007-01-01,2007-12-31
33270876,P14_funds_for_enforce,COUNTRY,THA,SEAR,South-East Asia,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:20Z,2007,2007-01-01,2007-12-31
33270877,P14_funds_for_enforce,COUNTRY,ALB,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:20Z,2007,2007-01-01,2007-12-31
33270878,P14_funds_for_enforce,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:20Z,2007,2007-01-01,2007-12-31
33270879,P14_funds_for_enforce,COUNTRY,PHL,WPR,Western Pacific,YEAR,2007,,,,,,,,,Yes,,,,,2023-10-31T14:03:20Z,2007,2007-01-01,2007-12-31
33270880,P14_funds_for_enforce,COUNTRY,BOL,AMR,Americas,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:20Z,2007,2007-01-01,2007-12-31
33270881,P14_funds_for_enforce,COUNTRY,COK,WPR,Western Pacific,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:20Z,2007,2007-01-01,2007-12-31
33271431,P14_funds_for_enforce,COUNTRY,BRA,AMR,Americas,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:27Z,2007,2007-01-01,2007-12-31
33271432,P14_funds_for_enforce,COUNTRY,BFA,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:27Z,2007,2007-01-01,2007-12-31
33271433,P14_funds_for_enforce,COUNTRY,CMR,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:27Z,2007,2007-01-01,2007-12-31
33271434,P14_funds_for_enforce,COUNTRY,CIV,AFR,Africa,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:27Z,2007,2007-01-01,2007-12-31
33271435,P14_funds_for_enforce,COUNTRY,CZE,EUR,Europe,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:27Z,2007,2007-01-01,2007-12-31
33271436,P14_funds_for_enforce,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,No,,,,,2023-10-31T14:03:27Z,2007,2007-01-01,2007-12-31
