Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
29871130,P9_all_other,COUNTRY,ARG,AMR,Americas,YEAR,2012,,,,,,,,,No,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871131,P9_all_other,COUNTRY,ARG,AMR,Americas,YEAR,2014,,,,,,,,,No,,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871132,P9_all_other,COUNTRY,ARG,AMR,Americas,YEAR,2016,,,,,,,,,No,,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871133,P9_all_other,COUNTRY,ARG,AMR,Americas,YEAR,2018,,,,,,,,,No,,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871134,P9_all_other,COUNTRY,ARG,AMR,Americas,YEAR,2020,,,,,,,,,No,,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871135,P9_all_other,COUNTRY,ARM,EUR,Europe,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871136,P9_all_other,COUNTRY,ARM,EUR,Europe,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871137,P9_all_other,COUNTRY,ARM,EUR,Europe,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871138,P9_all_other,COUNTRY,ARM,EUR,Europe,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871139,P9_all_other,COUNTRY,ARM,EUR,Europe,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871140,P9_all_other,COUNTRY,ARM,EUR,Europe,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871141,P9_all_other,COUNTRY,ARM,EUR,Europe,YEAR,2018,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871142,P9_all_other,COUNTRY,ARM,EUR,Europe,YEAR,2020,,,,,,,,,No,,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871143,P9_all_other,COUNTRY,ATG,AMR,Americas,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871144,P9_all_other,COUNTRY,ATG,AMR,Americas,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871145,P9_all_other,COUNTRY,ATG,AMR,Americas,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871146,P9_all_other,COUNTRY,ATG,AMR,Americas,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871147,P9_all_other,COUNTRY,ATG,AMR,Americas,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871148,P9_all_other,COUNTRY,ATG,AMR,Americas,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871149,P9_all_other,COUNTRY,ATG,AMR,Americas,YEAR,2018,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871150,P9_all_other,COUNTRY,ATG,AMR,Americas,YEAR,2020,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871151,P9_all_other,COUNTRY,AUS,WPR,Western Pacific,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871152,P9_all_other,COUNTRY,AUS,WPR,Western Pacific,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871153,P9_all_other,COUNTRY,AUS,WPR,Western Pacific,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871154,P9_all_other,COUNTRY,AUS,WPR,Western Pacific,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871155,P9_all_other,COUNTRY,AUS,WPR,Western Pacific,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871156,P9_all_other,COUNTRY,AUS,WPR,Western Pacific,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871157,P9_all_other,COUNTRY,AUS,WPR,Western Pacific,YEAR,2018,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871158,P9_all_other,COUNTRY,AUS,WPR,Western Pacific,YEAR,2020,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871159,P9_all_other,COUNTRY,AUT,EUR,Europe,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871160,P9_all_other,COUNTRY,AUT,EUR,Europe,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871161,P9_all_other,COUNTRY,AUT,EUR,Europe,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871162,P9_all_other,COUNTRY,AUT,EUR,Europe,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871163,P9_all_other,COUNTRY,AUT,EUR,Europe,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871164,P9_all_other,COUNTRY,AUT,EUR,Europe,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871165,P9_all_other,COUNTRY,AUT,EUR,Europe,YEAR,2018,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871166,P9_all_other,COUNTRY,AUT,EUR,Europe,YEAR,2020,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871167,P9_all_other,COUNTRY,AZE,EUR,Europe,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871168,P9_all_other,COUNTRY,AZE,EUR,Europe,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871169,P9_all_other,COUNTRY,AZE,EUR,Europe,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871170,P9_all_other,COUNTRY,AZE,EUR,Europe,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871171,P9_all_other,COUNTRY,AZE,EUR,Europe,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871172,P9_all_other,COUNTRY,AZE,EUR,Europe,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871173,P9_all_other,COUNTRY,AZE,EUR,Europe,YEAR,2018,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871174,P9_all_other,COUNTRY,AZE,EUR,Europe,YEAR,2020,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871175,P9_all_other,COUNTRY,BDI,AFR,Africa,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871176,P9_all_other,COUNTRY,BDI,AFR,Africa,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871177,P9_all_other,COUNTRY,BDI,AFR,Africa,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871178,P9_all_other,COUNTRY,BDI,AFR,Africa,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871179,P9_all_other,COUNTRY,BDI,AFR,Africa,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871180,P9_all_other,COUNTRY,BDI,AFR,Africa,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871181,P9_all_other,COUNTRY,BDI,AFR,Africa,YEAR,2018,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871182,P9_all_other,COUNTRY,BDI,AFR,Africa,YEAR,2020,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871183,P9_all_other,COUNTRY,BEL,EUR,Europe,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871184,P9_all_other,COUNTRY,BEL,EUR,Europe,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871185,P9_all_other,COUNTRY,BEL,EUR,Europe,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871186,P9_all_other,COUNTRY,BEL,EUR,Europe,YEAR,2012,,,,,,,,,No (DSRs allowed),,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871187,P9_all_other,COUNTRY,BEL,EUR,Europe,YEAR,2014,,,,,,,,,No (DSRs allowed),,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871188,P9_all_other,COUNTRY,BEL,EUR,Europe,YEAR,2016,,,,,,,,,No (DSRs allowed),,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871189,P9_all_other,COUNTRY,BEL,EUR,Europe,YEAR,2018,,,,,,,,,No (DSRs allowed),,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871190,P9_all_other,COUNTRY,BEL,EUR,Europe,YEAR,2020,,,,,,,,,No (DSRs allowed),,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871191,P9_all_other,COUNTRY,BEN,AFR,Africa,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871192,P9_all_other,COUNTRY,BEN,AFR,Africa,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871193,P9_all_other,COUNTRY,BEN,AFR,Africa,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871194,P9_all_other,COUNTRY,BEN,AFR,Africa,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871195,P9_all_other,COUNTRY,BEN,AFR,Africa,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871196,P9_all_other,COUNTRY,BEN,AFR,Africa,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871197,P9_all_other,COUNTRY,BEN,AFR,Africa,YEAR,2018,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871198,P9_all_other,COUNTRY,BEN,AFR,Africa,YEAR,2020,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871199,P9_all_other,COUNTRY,BFA,AFR,Africa,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871200,P9_all_other,COUNTRY,BFA,AFR,Africa,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871201,P9_all_other,COUNTRY,BFA,AFR,Africa,YEAR,2010,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871202,P9_all_other,COUNTRY,BFA,AFR,Africa,YEAR,2012,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871203,P9_all_other,COUNTRY,BFA,AFR,Africa,YEAR,2014,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2014,2014-01-01,2014-12-31
29871204,P9_all_other,COUNTRY,BFA,AFR,Africa,YEAR,2016,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2016,2016-01-01,2016-12-31
29871205,P9_all_other,COUNTRY,BFA,AFR,Africa,YEAR,2018,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2018,2018-01-01,2018-12-31
29871206,P9_all_other,COUNTRY,BFA,AFR,Africa,YEAR,2020,,,,,,,,,Yes,,,,,2022-09-29T12:13:36Z,2020,2020-01-01,2020-12-31
29871207,P9_all_other,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2007,2007-01-01,2007-12-31
29871208,P9_all_other,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2008,2008-01-01,2008-12-31
29871209,P9_all_other,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2010,2010-01-01,2010-12-31
29871210,P9_all_other,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:36Z,2012,2012-01-01,2012-12-31
29871211,P9_all_other,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2014,2014-01-01,2014-12-31
29871212,P9_all_other,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2016,2016-01-01,2016-12-31
29871213,P9_all_other,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2018,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2018,2018-01-01,2018-12-31
29871214,P9_all_other,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2020,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2020,2020-01-01,2020-12-31
29871215,P9_all_other,COUNTRY,BGR,EUR,Europe,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2007,2007-01-01,2007-12-31
29871216,P9_all_other,COUNTRY,BGR,EUR,Europe,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2008,2008-01-01,2008-12-31
29871217,P9_all_other,COUNTRY,BGR,EUR,Europe,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2010,2010-01-01,2010-12-31
29871218,P9_all_other,COUNTRY,BGR,EUR,Europe,YEAR,2012,,,,,,,,,No,,,,,2022-09-29T12:13:37Z,2012,2012-01-01,2012-12-31
29871219,P9_all_other,COUNTRY,BGR,EUR,Europe,YEAR,2014,,,,,,,,,No,,,,,2022-09-29T12:13:37Z,2014,2014-01-01,2014-12-31
29871220,P9_all_other,COUNTRY,BGR,EUR,Europe,YEAR,2016,,,,,,,,,No,,,,,2022-09-29T12:13:37Z,2016,2016-01-01,2016-12-31
29871221,P9_all_other,COUNTRY,BGR,EUR,Europe,YEAR,2018,,,,,,,,,No,,,,,2022-09-29T12:13:37Z,2018,2018-01-01,2018-12-31
29871222,P9_all_other,COUNTRY,BGR,EUR,Europe,YEAR,2020,,,,,,,,,No,,,,,2022-09-29T12:13:37Z,2020,2020-01-01,2020-12-31
29871223,P9_all_other,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2007,2007-01-01,2007-12-31
29871224,P9_all_other,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2008,2008-01-01,2008-12-31
29871225,P9_all_other,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2010,2010-01-01,2010-12-31
29871226,P9_all_other,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2012,2012-01-01,2012-12-31
29871227,P9_all_other,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2014,2014-01-01,2014-12-31
29871228,P9_all_other,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2016,2016-01-01,2016-12-31
29871229,P9_all_other,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2018,2018-01-01,2018-12-31
29871230,P9_all_other,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2020,2020-01-01,2020-12-31
29871231,P9_all_other,COUNTRY,BHS,AMR,Americas,YEAR,2007,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2007,2007-01-01,2007-12-31
29871232,P9_all_other,COUNTRY,BHS,AMR,Americas,YEAR,2008,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2008,2008-01-01,2008-12-31
29871233,P9_all_other,COUNTRY,BHS,AMR,Americas,YEAR,2010,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2010,2010-01-01,2010-12-31
29871234,P9_all_other,COUNTRY,BHS,AMR,Americas,YEAR,2012,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2012,2012-01-01,2012-12-31
29871235,P9_all_other,COUNTRY,BHS,AMR,Americas,YEAR,2014,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2014,2014-01-01,2014-12-31
29871236,P9_all_other,COUNTRY,BHS,AMR,Americas,YEAR,2016,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2016,2016-01-01,2016-12-31
29871237,P9_all_other,COUNTRY,BHS,AMR,Americas,YEAR,2018,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2018,2018-01-01,2018-12-31
29871238,P9_all_other,COUNTRY,BHS,AMR,Americas,YEAR,2020,,,,,,,,,Not applicable,,,,,2022-09-29T12:13:37Z,2020,2020-01-01,2020-12-31
